publication_date;doi;bar;pie;hist;bardot;box;dot;violin;approp;flowno;flowyes;sciscore;ethics_label;ethics_title1;ethics_value1;ethics_title2;ethics_value2;ethics_title3;ethics_value3;label2;value2;label3;value3;label4;value4;label5;value5;label6;value6;label7;value7;label8;value8;limitations;jet_pages;trial_n_detected;is_modeling_paper;is_open_data;is_open_code;coi_statement;funding_statement;registration_statement;limitations_detected;has_jet_pages;randomization_detected;randomization_required;blinding_detected;blinding_required;ethics_statement_detected;ethics_statement_required;power_analysis_detected;power_analysis_required;sex_variable_detected;sex_variable_required;inclusion_criteria_detected;inclusion_criteria_required;attrition_detected;attrition_required;subject_demographics_detected;subject_demographics_required;cla_detected;cla_required;ethics_titles;has_consent;has_IRB;has_IRB_or_consent;is_animal_study;has_IRB_only
2022-05-20;10.1101/2022.05.20.22275312;0;0;0;0;0;0;0;0;0;0;4;Ethics;Consent;If they agree to participate, an informed consent form (ICF) will be signed by the patient and an investigator before any study-specific procedures occur.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Eligible subjects are randomised a maximum of two weeks before the first treatment and will receive a maximum of ten treatments over six weeks from randomisation.;Attrition;One of the strengths of EQ-5D is that gender and age normative data for the Swedish population is available for use in health economic evaluation27, and the index can be used to predict ability to work or study.;Sex as a biological variable;notdetected.;Subject Demographics;Trial population: 80 patients aged 18–60, previously generally healthy (defined as American Society of Anesthesiologists (ASA) class I-II), will be recruited.;Randomization;Trial design: The trial is designed as a prospective, randomised, placebo-controlled, double-blind, phase II clinical trial.;Blinding;Treatment is conducted by designated staff not involved in assessment or data collection, subjects and investigators are blinded to the treatment allocation.;Power Analysis;The rationale for choosing RAND-36 is that it is well validated and used in previous studies with similar methodology to enable power calculations.;35;0;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;Consent,NA,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-06-17;10.1101/2022.06.16.22276392;0;0;0;0;0;0;0;0;0;0;3;Ethics;Consent;All patients were evaluated after written informed consent and enrollment in clinical protocol NCT04401436.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;Consent,NA,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-06;10.1101/2022.04.04.22273418;0;0;0;0;0;0;0;0;0;0;3;Ethics;Consent;"S1): (1) patients not requiring invasive MV; (2) those with missing data, including clinical, laboratory, and outcome data; (3) those without consent for participation.";IRB;Management of ventilated patients with ARDS: Management of ARDS and weaning from MV were performed according to the guideline for the management of ARDS in Japan.24 Ethical considerations: This study was approved by the Institutional Ethics Board of the YCUH (No. B210100010).;Field Sample Permit;Medical record numbers were used for data collection and no personal identifiers were collected or used in the research report.;Inclusion and Exclusion Criteria;"Study sample: The inclusion criteria were as follows: (1) diagnosis of SARS-CoV-2-induced ARDS by reverse transcription-polymerase chain reaction (RT-PCR) assay for SARS-CoV-2, chest computed tomography (CT) scan, and the ratio of the partial pressure of arterial oxygen to fraction of inspired oxygen (P/F ratio); (2) more than 18 years; (3) the use of invasive MV corresponded to the need for intubation and intensive care unit (ICU) management.";Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;"Study sample: The inclusion criteria were as follows: (1) diagnosis of SARS-CoV-2-induced ARDS by reverse transcription-polymerase chain reaction (RT-PCR) assay for SARS-CoV-2, chest computed tomography (CT) scan, and the ratio of the partial pressure of arterial oxygen to fraction of inspired oxygen (P/F ratio); (2) more than 18 years; (3) the use of invasive MV corresponded to the need for intubation and intensive care unit (ICU) management.";Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;7;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Consent,IRB,Field Sample Permit;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-06;10.1101/2022.05.05.490815;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-26;10.1101/2022.06.24.22276144;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;Study approval: This study was registered with Clinical Trials Ontario and was approved by both the Sunnybrook Health Sciences Centre Research Ethics Board and locally by the St.;Consent;All participants provided written informed consent prior to study participation.;NA;NA;Inclusion and Exclusion Criteria;All adult patients (aged ≥ 18 years) who had received a kidney transplant and had a functioning allograft were considered eligible for inclusion.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;All adult patients (aged ≥ 18 years) who had received a kidney transplant and had a functioning allograft were considered eligible for inclusion.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;11;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-06;10.1101/2022.05.05.490850;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-21;10.1101/2022.04.21.489021;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-16;10.1101/2022.05.16.492138;0;0;0;0;0;0;0;0;0;0;3;Ethics;Field Sample Permit;All animal experiments were performed in compliance with relevant institutional, national, and international guidelines for care and humane use of animal and approved by the Landesamt für Gesundheit und Soziales in Berlin, Germany (permit number 0086/20).;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;Hamsters were randomly assigned into groups, with 50 – 60 % of the animals in each group being female.;Subject Demographics;notdetected.;Randomization;Hamsters were randomly assigned into groups, with 50 – 60 % of the animals in each group being female.;Blinding;notdetected.;Power Analysis;notdetected.;15;0;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;NA;Field Sample Permit,NA,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-05-07;10.1101/2022.05.06.22274782;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Individuals residing in long-term care facilities on their index date were excluded, as were those without a valid date of birth, sex, or death information.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;Adults (≥18 years of age) who were alive eight weeks (56 days) after their index date were included.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;15;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-07;10.1101/2022.06.06.22275865;0;0;0;0;0;0;0;0;0;0;5;Ethics;IRB;PITCH is a sub-study of the SIREN study, which was approved by the Berkshire Research Ethics Committee, Health Research 250 Authority (IRAS ID 284460, REC reference 20/SC/0230), with PITCH recognised as a sub-study on 2 December 2020.;Consent;Written informed consent was obtained for all participants enrolled in the study.;NA;NA;Inclusion and Exclusion Criteria;Eligible participants were adults aged 18 or over, and currently working as an HCW, including allied support and laboratory staff, or were volunteers linked to the hospital.;Attrition;Proliferation assay: T cell proliferation assessed the magnitude of memory responses to SARS-CoV2 spike, M and N protein in the CD4+ and CD8+ T cell pool in 73 individuals selected for the ICS assay, with 27 participants from the BNT162b2 short interval group (16 naïve and 11 previously infected), 27 participants from the BNT162b2 long interval group (15 naïve and 12 previously infected) and 19 participants from the AZD1222 group (8 naïve and 11 previously infected).;Sex as a biological variable;notdetected.;Subject Demographics;Eligible participants were adults aged 18 or over, and currently working as an HCW, including allied support and laboratory staff, or were volunteers linked to the hospital.;Randomization;Intracellular cytokine stimulation assay: In a subset of donors (n=95), selected at random from all three vaccine regimens and previous SARS-CoV-2 infection, T cell responses were characterised further using intracellular cytokine staining (ICS) after stimulation with overlapping SARS-CoV2 peptide pools.;Blinding;notdetected.;Power Analysis;notdetected.;21;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-26;10.1101/2022.05.25.22275586;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;"Eligible studies were RCTs of patients hospitalized with severe or critical COVID-19 and AHRF not needing emergent intubation who used HFNO, CPAP or NIV (e.g., Bilevel Positive Airway Pressure; BiPAP).";Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;We aimed to find, assess and synthesize all randomized controlled trials (RCTs) of severe or critical COVID-19 and acute hypoxemic respiratory failure (AHRF).;Blinding;notdetected.;Power Analysis;notdetected.;21;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-16;10.1101/2022.05.11.22274949;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-10;10.1101/2022.04.06.22273535;0;0;0;0;0;0;0;0;0;0;6;Ethics;IRB;This activity was reviewed and approved by the CDC and each US Flu VE Network site’s Institutional Review Board.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Eligible participants had an acute onset of fever, cough, or loss of taste/smell with symptom duration of <10 days [8] and had a clinical or research respiratory specimen collected for SARS-CoV-2 molecular testing within 10 days of illness onset.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Statistical Analyses: We limited analyses to adults aged ≥18 years.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;14;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-04-20;10.1101/2022.04.19.488843;0;0;0;0;0;0;0;0;0;0;4;Ethics;IACUC;All animal experiments were approved by the Academia Sinica Institutional Animal Care and Use Committee (IACUC protocol No.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Four- to six-week-old female BALB/c mice were immunized with 5 μg of the Kappa spike and RBD mRNA-LNP by intramuscular (I.M.) injection.;Subject Demographics;Four- to six-week-old female BALB/c mice were immunized with 5 μg of the Kappa spike and RBD mRNA-LNP by intramuscular (I.M.) injection.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IACUC,NA,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-06-22;10.1101/2022.06.20.22276645;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;CHOP’s Institutional Review Board designated this study as not human subjects’ research and waived informed consent.;Consent;CHOP’s Institutional Review Board designated this study as not human subjects’ research and waived informed consent.;NA;NA;Inclusion and Exclusion Criteria;Thus, to assure that serology tests results were related to a past SARS-CoV-2 infection rather than vaccination, we applied the timing of age-specific vaccine approvals by the US FDA and excluded children with positive IgG anti-S/RBD, IgA or undifferentiated IgG tests after the vaccination eligible periods.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Cohort Formation: To define the serology-positive cohort, we first examined the frequency and type of serology testing performed at PEDSnet institutions for children and adolescents <21 years of age at the time of the health encounter, from March 1, 2020, to April 20, 2022.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;11;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-26;10.1101/2022.05.26.22275631;0;0;0;0;0;0;0;0;0;0;6;Ethics;IRB;This study was approved by the institutional review board of the University of Hong Kong / Hospital Authority Hong Kong West Cluster (reference no. UW 20-493).;Consent;Given the extraordinary nature of the COVID-19 pandemic, individual patient-informed consent was not required for this retrospective cohort study using anonymized data.;NA;NA;Inclusion and Exclusion Criteria;11 Patients who had COVID-19 diagnosis from 26th February 2022 (first oral antiviral drug prescription date) to 3rd May 2022, were eligible.;Attrition;11 Patients who had COVID-19 diagnosis from 26th February 2022 (first oral antiviral drug prescription date) to 3rd May 2022, were eligible.;Sex as a biological variable;notdetected.;Subject Demographics;Study design and data sources: A territory-wide observational study was conducted to examine the effectiveness of oral antiviral treatment against COVID-19 mortality or hospitalization in non-institutionalized, aged 18 or above, COVID-19 patients in Hong Kong Special Administrative Region, China, during the Omicron BA.2 wave from 1st January 2022 onward.;Randomization;Up to ten control patients were randomly matched with each of the case according to age (within the same year), sex, date of COVID diagnosis (within the same date), Charlson Comorbidity Index (CCI), and full SARS-CoV-2 vaccination (with at least two doses of Comirnaty or three doses of CoronaVac).;Blinding;notdetected.;Power Analysis;notdetected.;11;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-12;10.1101/2022.04.12.488010;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;In-vivo experiments: Male Golden Syrian hamsters age 6-8 week were treated with siRNA cocktails at days −7, −3 and −1 pre-infection.;Subject Demographics;In-vivo experiments: Male Golden Syrian hamsters age 6-8 week were treated with siRNA cocktails at days −7, −3 and −1 pre-infection.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;13;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-05;10.1101/2022.03.29.22273148;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-02;10.1101/2022.03.30.22273203;0;0;0;0;0;0;0;0;0;0;6;Ethics;Consent;All participants gave informed consent, and the study was approved by the ethics committee of the University of Occupational and Environmental Health, Japan (approval number: R2-079 and R3-006).;IRB;All participants gave informed consent, and the study was approved by the ethics committee of the University of Occupational and Environmental Health, Japan (approval number: R2-079 and R3-006).;NA;NA;Inclusion and Exclusion Criteria;A total of 27,036 participants were included after excluding ineligible individuals: those for which no data on company size was available, who worked in the medical or welfare sectors, or who were older than 65 at the time of the follow-up survey.;Attrition;Finally, 15,829 participants were included in the analysis.;Sex as a biological variable;notdetected.;Subject Demographics;The participants were aged 20–65 years and were employed at the time of the baseline survey (N=33,087).;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;8;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;Consent,IRB,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-16;10.1101/2022.04.13.22273817;0;0;0;0;0;0;0;0;0;0;5;Ethics;IRB;The protocol was approved by the Ethics Review Committee of Aga Khan University Nairobi (Ref: 2020/IERC-129 v4).;Consent;Written informed consent was obtained from all participants.;NA;NA;Inclusion and Exclusion Criteria;This research was a census study in which all HCW at AKUHN were eligible to participate.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-06-06;10.1101/2022.06.06.494494;0;0;0;0;0;0;0;0;0;0;3;Ethics;IACUC;Animal experiments were executed by certified staff in the Center for Animal Experiments of Wuhan University (AAALAC #001274), approved by the Institutional Animal Care and Use Committee (AUP #WP2020-0819).;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Mice Infection and Sample Processing: For the mouse experiments, 12-18-week-old K18-hACE2 KI mice were anesthetized with isoflurane and intranasally inoculated with 50 μL of DMEM containing 2.5×102 or 3.0×105 PFU of SARS-CoV-2, respectively.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IACUC,NA,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-05-31;10.1101/2022.05.31.494162;0;0;0;0;0;0;0;0;0;0;5;Ethics;IRB;This study was approved by the Institutional Review Board at Washington University in St. Louis (IRB number 202003085).;Consent;All patients who were enrolled in the study provided informed consent prior to participation. 2.;Field Sample Permit;Sample collection, processing, and microbial DNA sequencing: Saliva and nasopharyngeal swab samples were collected at the time of enrollment, which was during or shortly following evaluation at a medical facility.;Inclusion and Exclusion Criteria;Study participants: The patients included in this study were part of a prospective observational cohort of subjects with COVID-19-related symptoms who presented to Barnes-Jewish Hospital or affiliated Barnes-Jewish Hospital testing sites in Saint Louis, Missouri, USA, between March and September of 2020.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,Field Sample Permit;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-29;10.1101/2022.04.28.22274442;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;13;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-29;10.1101/2022.04.28.489859;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;The gas flow and power were held constant at 10 sccm (chamber pressure ~0.6 mbar) and 100% power (100 W).;0;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-25;10.1101/2022.05.24.493348;0;0;0;0;0;0;0;0;0;0;4;Ethics;IACUC;All animal experiments were performed in accordance with the Guide for Animal Experiments Performed at the National Institute of Infectious Diseases (NIID) and were approved by the Animal Care and Use Committee of NIID.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Immunization and sampling: Female BALB/c mice (20-24 weeks old) (Japan SLC Inc., Hamamatsu, Shizuoka, Japan) were maintained in specific pathogen-free facilities.;Subject Demographics;Immunization and sampling: Female BALB/c mice (20-24 weeks old) (Japan SLC Inc., Hamamatsu, Shizuoka, Japan) were maintained in specific pathogen-free facilities.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IACUC,NA,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-05-31;10.1101/2022.05.30.494036;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Datasets in which cells or patients were under treatment were excluded.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-18;10.1101/2022.04.13.22273832;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;The four key findings identified from the NICE report were: Data that did not relate to the key findings outlined above were excluded from this portion of the analysis.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;10;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-14;10.1101/2022.04.13.487939;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
