"filename","bar","pie","hist","bardot","box","dot","violin","approp","flowno","flowyes","sciscore","ethics_label","ethics_title1","ethics_value1","ethics_title2","ethics_value2","ethics_title3","ethics_value3","label2","value2","label3","value3","label4","value4","label5","value5","label6","value6","label7","value7","label8","value8","limitations","jet_pages","trial_n_detected","is_modeling_paper","is_open_data","is_open_code","coi_statement","funding_statement","registration_statement"
"10.1101+2022.04.28.489834.pdf","0","0","0","0","0","2","0","0","0","0","4","Ethics",NULL,"not detected.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","Immunization of mice with RBD mRNA-LNPs Male C57BL/6J mice (aged 4-5 weeks) were purchased from the Jackson Laboratory and housed according to the regulatory standards of the University of California, San Diego.","Subject Demographics","Immunization of mice with RBD mRNA-LNPs Male C57BL/6J mice (aged 4-5 weeks) were purchased from the Jackson Laboratory and housed according to the regulatory standards of the University of California, San Diego.","Randomization","Mice were randomly allocated to experimental groups.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,False,False,False,True,True,False
"10.1101+2022.05.20.22275313.pdf","0","0","0","0","0","0","0","0","0","1","5","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Eligibility criteria We included peer-reviewed publications of case-control and cohort studies.","Attrition","not required.","Sex as a biological variable","We included studies of the babies of pregnant women with a diagnosis of SARS-CoV-2 during pregnancy.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",8,0,False,False,False,False,True,True,False
"10.1101+2022.04.12.22273761.pdf","0","0","0","0","0","0","0","0","0","0","5","Ethics","Field Sample Permit","Wastewater sample collection, concentration, and extraction Wastewater from the Regions of Peel (wastewater treatment plant influents GE Booth and Clarkson), York (access points Humber Air Management Facility (AMF) and Warden) and Waterloo (wastewater treatment plant influents Kitchener and Waterloo) Ontario, Canada.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","Five probes were designed to be selective for each of the mutations (Table 1, 2), as well as a universal probe for the ""Universal"" probe complementary to a nearby, highly conserved (bp 28891-28905, mutation rates <0.87% according to covidcg.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,False,False,False,False,True,False
"10.1101+2022.06.01.494373.pdf","0","1","0","0","2","1","0","0","0","0","4","Ethics","IRB","MATERIALS AND METHODS Serum Samples and Study Population Recruitment of patients at the San Martino University Hospital (Genoa, Italy) was approved by the Institutional Review Board at Genoa University, approved by the Ethics Committee of Liguria Region (Comitato Etico Regione Liguria; N. CER Liguria 114/2020-ID 10420) and carried out in accordance with the principles of the Declaration of Helsinki. Positivity of SARS-CoV-2 infection was assessed both by PCR and measurement of specific antibodies (Cobas-Roche using Elecsys Anti-SARS-CoV-2 S).","Consent","All patients gave their consent for participation in this study.",NULL,NULL,"Inclusion and Exclusion Criteria","We then retained single nucleotide variants present in both minus and plus strands at a minimum frequency of 2%, occurring at sites with a minimum depth of 100x, having a minimum within-sample frequency of 5% and located between sites 101 and 29778 of the genome to exclude sites at the extremities that are prone to sequencing errors and have been frequently masked (72).","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","not detected.","Randomization",". A. Blank et al., Immunization with full-length Plasmodium falciparum merozoite surface protein 1 is safe and elicits functional cytophilic antibodies in a randomized first-in-human trial.","Blinding","not detected.","Power Analysis","not detected.",43,0,True,True,False,True,False,False,False
"10.1101+2022.04.07.22273430.pdf","0","0","0","0","0","1","0","0","0","0","2","Ethics",NULL,"not detected.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Patients were excluded from the study if vaccine status was unknown or considered incomplete, or they had received a primary series vaccination that was not an mRNA vaccine manufactured by Moderna and/or Pfizer-BioNTech.","Attrition","not required.","Sex as a biological variable","Sex included male and female.","Subject Demographics","not detected.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",3,0,False,False,False,False,True,True,False
"10.1101+2022.04.11.22273702.pdf","0","0","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",16,0,False,False,False,False,True,True,False
"10.1101+2022.06.24.22276144.pdf","0","0","0","0","0","0","2","0","0","0","1","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",64,0,False,False,False,False,False,True,False
"10.1101+2022.04.06.22273503.pdf","0","0","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,0,False,False,False,False,False,False,False
"10.1101+2022.05.17.22275034.pdf","0","1","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",9,0,False,False,False,False,True,False,False
"10.1101+2022.04.07.22273593.pdf","0","0","0","0","0","0","0","0","0","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","* Booster shot (any booster shot after completing initial vaccine schedule) At the start of 2022, all MA residents ages 5 and over were eligible to be vaccinated, and all residents ages 12 and over were eligible for the booster.","Attrition","not required.","Sex as a biological variable","The ZIP-code-by-sex data were nearly complete for self-identified ""males"" and ""females"".","Subject Demographics","Using the Census ACS estimates we derived zip code level ""percent college graduates over the age of 25 years"", ""percent Black, Latino, or Indigenous"", ""percent essential workers"", and ""median household income"".","Randomization","23 The ACS is a random sample survey of approximately 3 million people in the U.S. population each year conducted by the U.S. Census Bureau.","Blinding","not detected.","Power Analysis","not detected.",28,0,False,False,True,False,False,True,False
"10.1101+2022.04.19.488843.pdf","0","0","0","0","0","0","0","0","0","0","4","Ethics","IACUC","All animal experiments were approved by the Academia Sinica Institutional Animal Care and Use Committee (IACUC protocol No.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not detected.","Attrition","not detected.","Sex as a biological variable","Four- to six-week-old female BALB/c mice were immunized with 5 mg of the Kappa spike and RBD mRNA-LNP by intramuscular (I.M.) injection.","Subject Demographics","Four- to six-week-old female BALB/c mice were immunized with 5 mg of the Kappa spike and RBD mRNA-LNP by intramuscular (I.M.) injection.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,True,False,True,False,True,True,False
"10.1101+2022.05.05.490850.pdf","4","0","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,1,False,False,False,False,True,True,False
"10.1101+2022.05.27.22275673.pdf","0","0","0","0","1","1","0","0","0","0","3","Ethics","IRB","All protocols were approved by the Hamilton Integrated Research Ethics Board and other site-specific research ethics boards, and informed consent was obtained.","Consent","All protocols were approved by the Hamilton Integrated Research Ethics Board and other site-specific research ethics boards, and informed consent was obtained.",NULL,NULL,"Inclusion and Exclusion Criteria","not detected.","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","For this manuscript, humoral and cellular data were retrospectively assessed in context of CMV serostatus from a cohort of 186 participants, 65 years of age and older.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,False,False,False,True,True,False
"10.1101+2022.05.22.22275423.pdf","0","0","0","0","0","2","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,0,False,False,False,False,True,True,False
"10.1101+2022.04.24.489298.pdf","0","0","0","0","0","1","0","0","0","0","4","Ethics","Field Sample Permit","Sample collection Samples were collected in plain blood collection tubes with a gel separator, then immediately preserved at 4degC and allowed to clot for a maximum of 2 hours.","IRB","Ethical approval The study protocol was approved by the Institutional Review Board (IRB) at UJ (Ref. No. 68/2021).","Consent","A written and signed informed consent was obtained from all participants who agreed to participate following a full explanation of the study objectives.","Inclusion and Exclusion Criteria","The inclusion criterion was age >=18 years of age.","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","The inclusion criterion was age >=18 years of age.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,False,False,False,True,True,False
"10.1101+2022.05.05.22274721.pdf","0","0","1","0","0","0","0","0","0","0","4","Ethics","Field Sample Permit","Funding University of Bristol; UK Medical Research Council; British Heart Foundation; European Union Horizon 2020; Wellcome Trust and The Royal Society; National Institute of Health Research; UK Economic and Social Research Council Introduction Studies have sought to identify risk factors for SARS-CoV-2 infection and COVID-19 disease using a range of existing studies, new data sources such as novel surveillance sampling,1,2 and the analysis of routinely collected electronic healthcare records.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Exclusion criteria Participants had to be alive at the start of each time-period, i.e., a participant alive at the start of time-period 1 would be included in the first analysis, but if they died before the start of time-period 2, they would not be included in subsequent analyses.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","The latter is a negative control outcome, where if selection were random, there should be no difference in risk factor estimates between tested (true) negative participants and untested (assumed) negative participants.","Blinding","not detected.","Power Analysis","6 Using maximal data is desirable for statistical power.",11,0,False,False,False,True,True,False,False
"10.1101+2022.06.06.494494.pdf","0","0","0","0","0","0","0","0","0","0","3","Ethics","IACUC","Animal experiments were executed by certified staff in the Center for Animal Experiments of Wuhan University (AAALAC #001274), approved by the Institutional Animal Care and Use Committee (AUP #WP2020-0819).",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not detected.","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","Mice Infection and Sample Processing For the mouse experiments, 12-18-week-old K18-hACE2 KI mice were anesthetized with isoflurane and intranasally inoculated with 50 mL of DMEM containing 2.5x102 or 3.0x105 PFU of SARS- CoV-2, respectively.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,3,True,False,False,False,False,True,False
"10.1101+2022.04.21.22274150.pdf","0","0","0","0","0","0","0","3","1","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","The costs of NPIs were excluded as all vaccination strategies employed the same NPI regime (low NPI intensity) and would therefore not change the reported incremental cost-effectiveness ratios (ICERs). i.","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","Primary analysis We carry out an incremental analysis of four vaccination coverage scenarios deployed over an 18month period (non-rapid deployment), starting at 0% coverage in September 2021 (Table 1): No vaccination (0% coverage), or 30%, 50% and 70% coverage of the population older than 18 years with prioritization of those aged 50 years and above (until 80% of those >50y old are fully vaccinated), then the remaining doses given to those 18-49y old). ii.","Randomization","The remaining doses will subsequently be randomly allocated to all 18- to 50-year-olds.","Blinding","not detected.","Power Analysis","not detected.",34,0,False,True,True,True,True,True,False
"10.1101+2022.04.18.488682.pdf","0","0","0","0","0","0","0","2","0","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,True,False,False,True,True,False
"10.1101+2022.05.29.493850.pdf","2","0","6","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,0,False,False,False,False,False,True,False
"10.1101+2022.04.08.22273605.pdf","0","0","0","0","0","0","3","0","0","0","3","Ethics","IRB","MATERIALS AND METHODS Study design The study was authorized by the local ethics committee of the Ruhr-University Bochum (21-7351 and 20-6953-bio).","Consent","The written informed consent was obtained from all the patients.",NULL,NULL,"Inclusion and Exclusion Criteria","We included healthy age-matched HIV-negative participants (controls; n=20) and PLWH (n=71).","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","not detected.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",12,1,False,False,False,False,True,True,False
"10.1101+2022.04.06.22273512.pdf","0","0","0","0","0","0","0","0","0","0","4","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","This population included both children who were eligible because their families had incomes <=185% of FPL as well as children attending school districts that participated in the Community Eligibility Program (in which districts with large proportions of low income children offer free meals to all children regardless of income).","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","Because schools provided grab-and-go meals to all children <19 years old (regardless of income or CEP participation), we also evaluated how effectively this meal program reached this broader population.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",14,0,False,True,False,False,False,True,False
"10.1101+2022.05.16.492138.pdf","0","0","0","0","0","0","0","0","0","0","4","Ethics","Field Sample Permit","All animal experiments were performed in compliance with relevant institutional, national, and international guidelines for care and humane use of animal and approved by the Landesamt fur Gesundheit und Soziales in Berlin, Germany (permit number 0086/20).",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","Hamsters were randomly assigned into groups, with 50 - 60 % of the animals in each group being female.","Subject Demographics","not required.","Randomization","Hamsters were randomly assigned into groups, with 50 - 60 % of the animals in each group being female.","Blinding","not detected.","Power Analysis","not detected.",15,0,False,False,True,True,True,True,False
"10.1101+2022.04.13.22273832.pdf","0","0","0","0","0","0","0","1","0","0","1","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Data that did not relate to the key findings outlined above were excluded from this portion of the analysis.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",10,0,True,False,False,False,True,True,False
"10.1101+2022.05.10.22274892.pdf","0","0","0","0","0","0","0","0","0","0","3","Ethics","IRB","Ethical approval was provided by Yorkshire and The Humber - Leeds West Research Ethics Committee ref: 18/YH/0380 (approved as substantial amendment 02 under existing NIHR IRAS249030 research programme).","Field Sample Permit","This analysis was carried out using Constant Comparison17 methods and regular research meetings were conducted to agree interpretation, relevance and meaning of indexing to the TFA domains.",NULL,NULL,"Inclusion and Exclusion Criteria","The protocol for the BASIL pilot study was preregistered (ISRCTN94091479) on June 9, 2020. Participant Selection Sixteen study participants were interviewed from a pool of 86 study participants from the BASIL pilot study who consented to take part in an interview at initial recruitment (inclusion criteria: aged 65 years or over with two or more physical LTCs).","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","The protocol for the BASIL pilot study was preregistered (ISRCTN94091479) on June 9, 2020. Participant Selection Sixteen study participants were interviewed from a pool of 86 study participants from the BASIL pilot study who consented to take part in an interview at initial recruitment (inclusion criteria: aged 65 years or over with two or more physical LTCs).","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,True,False,False,False,False,False,False
"10.1101+2022.04.25.22274291.pdf","0","0","0","0","0","0","0","0","0","0","4","Ethics","Field Sample Permit","The next step after data collection was to clean the data in Microsoft Excel(r) software and then perform a more rigorous analysis in JoinPoint software, version 4.9.0.0 (Surveillance Research, National Cancer Institute, USA), provided by the National Cancer Institute of the United States (http://surveillance.cancer.gov/joinpoint/) with free access and open to all public.","IRB","The information obtained for the construction of the study is of secondary character and was obtained through databases that have public domain, so it was not necessary to use personal data, and thus not requiring the appreciation of the Research Ethics Committee.",NULL,NULL,"Inclusion and Exclusion Criteria","not detected.","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","not detected.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,True,False,False,True,False,False
"10.1101+2022.05.25.22275586.pdf","0","0","0","0","0","0","0","0","0","0","5","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Eligible studies were RCTs of patients hospitalized with severe or critical COVID-19 and AHRF not needing emergent intubation who used HFNO, CPAP or NIV (e.g., Bilevel Positive Airway Pressure; BiPAP).","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","We aimed to find, assess and synthesize all randomized controlled trials (RCTs) of severe or critical COVID19 and acute hypoxemic respiratory failure (AHRF).","Blinding","not detected.","Power Analysis","not detected.",21,0,True,False,False,False,True,True,False
"10.1101+2022.05.10.22274889.pdf","0","0","0","0","0","0","0","0","0","1","3","Ethics","IRB","The use of data was approved by the Ethical Committees of the two hospitals and the Universitat Politecnica de Valencia.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Patients with COVID-19 at hospital admission with a posterior ICU admission were eligible.","Attrition","Hence, no patient was excluded in this second phase.","Sex as a biological variable","not detected.","Subject Demographics","not detected.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",13,0,False,False,False,False,False,True,False
"10.1101+2022.06.05.494897.pdf","0","0","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,0,False,False,True,False,False,True,False
"10.1101+2022.05.21.492920.pdf","1","0","0","2","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,2,False,False,True,False,True,True,False
"10.1101+2022.05.16.492178.pdf","0","0","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,0,False,True,True,False,False,False,False
"10.1101+2022.05.31.22275835.pdf","0","0","0","0","0","0","0","1","0","0","2","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","Omicron cases were similar in terms of age (median = 33 and 30 years respectively) and sex (49.3% vs 50.1% female, respectively), but not vaccination status: 87.2% of Omicron cases had received at least one vaccine dose, compared to only 55.4% of Delta cases.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",13,0,False,False,True,True,True,False,False
"10.1101+2022.04.18.487732.pdf","1","0","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,1,False,False,False,False,False,True,False
"10.1101+2022.05.09.491201.pdf","0","1","0","1","0","4","0","2","0","0","5","Ethics","Field Sample Permit","METHODS 285 Enrollment of COVID-19 vaccinees and human sample collection 286 This work results from a collaboration with the Azienda Ospedaliera Universitaria Senese, Siena (IT) that 287 provided samples from COVID-19 vaccinated donors, of both sexes, who gave their written consent.","Consent","METHODS 285 Enrollment of COVID-19 vaccinees and human sample collection 286 This work results from a collaboration with the Azienda Ospedaliera Universitaria Senese, Siena (IT) that 287 provided samples from COVID-19 vaccinated donors, of both sexes, who gave their written consent.","IRB","The 288 study was approved by the Comitato Etico di Area Vasta Sud Est (CEAVSE) ethics committees","Inclusion and Exclusion Criteria","not detected.","Attrition","not detected.","Sex as a biological variable","METHODS 285 Enrollment of COVID-19 vaccinees and human sample collection 286 This work results from a collaboration with the Azienda Ospedaliera Universitaria Senese, Siena (IT) that 287 provided samples from COVID-19 vaccinated donors, of both sexes, who gave their written consent.","Subject Demographics","not detected.","Randomization","This study was unblinded and not 291 randomized.","Blinding","not detected.","Power Analysis","No statistical methods were used to predetermine sample size.",0,0,False,False,False,False,True,True,False
"10.1101+2022.05.25.22275610.pdf","0","0","0","0","0","0","0","0","0","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","BA.2.3 was first detected from two cases collected on 2022- 01-11 in the Gulf Coast and the Anchorage-Mat Su regions of Alaska.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","We generated this tree using GISAID's Global Nextregions for context, all BA.2.3 cases from Alaska, and global cases of BA.2.3 from 2021-12- through 2022-02-06 that included all cases from before 2022-01-01 and then downsampled to a fifth of the sequences randomly after that date.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,True,False,False,False,True,False
"10.1101+2022.04.12.22273804.pdf","0","0","13","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",7,0,False,True,False,False,True,True,False
"10.1101+2022.06.07.22276117.pdf","2","0","0","0","1","1","0","0","0","0","3","Ethics","Consent","Methods Ethical approval Before participating in the study, all the subjects were advised, both orally and in writing, as to the nature of the study and gave written informed consent.","IRB","The study was approved by Maccabi Health Service's Helsinki institutional review board, protocol number 0122-20-MHS.",NULL,NULL,"Inclusion and Exclusion Criteria","Data preprocessing and inclusion criteria The questionnaire data were preprocessed by manually categorizing any self-reported symptom entered as free text.","Attrition","not detected.","Sex as a biological variable","not detected.","Subject Demographics","Study design and participants The PerMed prospective observational study includes 4,698 participants (18+ years of age) who were recruited between November 1, 2020, and March 30, 2022 (see also detailed information in previous studies -18,20).","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,True,False,False,False,True,True,False
"10.1101+2022.06.01.494451.pdf","0","0","0","0","0","0","0","0","0","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,True,False,False,False,False,False
"10.1101+2022.05.21.22275420.pdf","0","0","0","0","0","0","0","0","0","1","4","Ethics","IRB","The use of the INSIGHT data was approved by the Institutional Review Board (IRB) of Weill Cornell Medicine following NIH protocol 21-10-95-380 with protocol title: Adult PCORnet-PASC Response to the Proposed Revised Milestones for the PASC EHR/ORWD Teams (RECOVER).",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Eligibility criteria and exposure strategies.","Attrition","not detected.","Sex as a biological variable","The collected baseline covariates included age (categorized into 2039 years, 40-54 years, 55-4 years, 65-74 years, 75-84 years, 85 years and older), gender (female, male, other/missing), race (Asian, Black or African American, White, other, missing), ethnicity (Hispanic, not Hispanic, other/missing).","Subject Demographics","Other eligibility criteria included an age of at least 20 years old, at least one diagnosis code within three years to seven days prior to the index date (referred to as the baseline period), and at least one diagnosis code from 31 days to 180 days after the index date (referred to as the post-acute phase or follow-up period), to ensure that patients were connected to the healthcare system and were being observed during the study period.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",77,0,False,False,False,True,False,True,False
"10.1101+2022.04.27.22274357.pdf","0","2","0","0","0","0","0","0","0","0","0","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not required.","Subject Demographics","not required.","Randomization","not required.","Blinding","not required.","Power Analysis","not required.",0,0,False,False,False,False,False,False,False
"10.1101+2022.05.20.22275359.pdf","0","0","0","0","0","1","1","0","0","0","2","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","The social contact networks were constructed using survey and GPS tracker data of consenting adults (over 18 years of age) living in two villages in the SAVA region of northeastern Madagascar.","Randomization","Each simulation was initiated by randomly selecting two individuals to be exposed.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,True,True,False,False,False,False
"10.1101+2022.06.14.496062.pdf","0","1","0","0","0","7","0","0","0","0","4","Ethics","IRB","Materials and methods Ethical approval The study protocol was approved by the University of KwaZulu-Natal Biomedical Research Ethics Committee (approval BREC/00001275/2020).","Consent","Written informed consent was obtained for all enrolled participants.",NULL,NULL,"Inclusion and Exclusion Criteria","Two participants were excluded after their in-house RT-qPCR results remained negative and contradicted their initial diagnosis.","Attrition","Two participants were excluded after their in-house RT-qPCR results remained negative and contradicted their initial diagnosis.","Sex as a biological variable","not detected.","Subject Demographics","Participant enrolment and clinical severity score All study participants were over 18 years old and capable of giving informed consent; presented with a positive SARS-CoV-2 diagnosis and were recruited from two hospitals (King Edward VIII or Clairwood) in Durban, KwaZulu-Natal, South Africa, between 8 June and 25 September 2020.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,4,False,False,False,False,False,True,False
"10.1101+2022.05.13.491770.pdf","0","0","0","0","0","0","0","0","0","0","4","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","Of these, five subjects chosen based on the frequency of receptor binding protein-positive memory B cells and the available number of banked peripheral blood mononuclear cells (PBMCs) were included in this study for human monoclonal antibodies generation.","Sex as a biological variable","not detected.","Subject Demographics","not required.","Randomization","Gene segments were cloned into AbVec6W vectors (25). colonies from each transformed plate were randomly picked and the insert was checked by performing colony PCR using nested PCR primers.","Blinding","not detected.","Power Analysis","not detected.",0,4,False,False,True,False,True,True,False
"10.1101+2022.06.11.22276272.pdf","0","0","0","0","0","2","0","0","0","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Samples from individuals who had a COVID-19 infection prior to one of the blood collections were excluded.","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",21,0,False,False,False,False,True,True,False
"10.1101+2022.05.12.22274989.pdf","0","0","0","8","0","0","0","1","0","0","2","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","Methods Seventy-two eligible volunteers, 36 aged 18-55 (adults) followed by 36 aged 56-75 (elderly) enrolled in a dose escalation study of ChulaCov19 mRNA vaccine.","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","Methods Seventy-two eligible volunteers, 36 aged 18-55 (adults) followed by 36 aged 56-75 (elderly) enrolled in a dose escalation study of ChulaCov19 mRNA vaccine.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",6,0,True,False,False,False,False,True,False
"10.1101+2022.05.27.493400.pdf","0","0","0","0","0","0","0","0","0","0","3","Ethics",NULL,"not required.",NULL,NULL,NULL,NULL,"Inclusion and Exclusion Criteria","not required.","Attrition","not required.","Sex as a biological variable","not detected.","Subject Demographics","not required.","Randomization","not detected.","Blinding","not detected.","Power Analysis","not detected.",0,0,False,False,False,False,False,True,False
